,Idx,power,voltage
1562159068,866131033548393,0,226
1562159128,866131033548393,0,226
1562159188,866131033548393,0,227
1562159248,866131033548393,0,226
1562159308,866131033548393,0,225
1562159368,866131033548393,0,225
1562159428,866131033548393,0,225
1562159488,866131033548393,0,225
1562159548,866131033548393,0,225
1562159608,866131033548393,0,225
1562159668,866131033548393,0,225
1562159728,866131033548393,0,225
1562159788,866131033548393,0,225
1562159848,866131033548393,0,225
1562159908,866131033548393,0,225
1562160057,866131033548393,0,220
1562160117,866131033548393,0,223
1562160177,866131033548393,0,224
1562160237,866131033548393,0,224
1562160297,866131033548393,0,223
1562160357,866131033548393,0,223
1562160417,866131033548393,0,224
1562160477,866131033548393,0,224
1562160537,866131033548393,0,224
1562160597,866131033548393,0,223
1562160657,866131033548393,0,223
1562160797,866131033548393,0,220
1562160857,866131033548393,0,224
1562160917,866131033548393,0,223
1562160977,866131033548393,0,224
1562161037,866131033548393,0,225
1562161097,866131033548393,0,224
1562161157,866131033548393,0,225
1562161217,866131033548393,0,225
1562161463,866131033548393,0,225
1562161616,866131033548393,0,221
1562161676,866131033548393,0,225
1562161736,866131033548393,0,225
1562161796,866131033548393,0,225
1562161856,866131033548393,0,225
1562162014,866131033548393,0,220
1562162074,866131033548393,0,224
1562162134,866131033548393,0,224
1562162194,866131033548393,0,224
1562162254,866131033548393,0,223
1562162314,866131033548393,0,224
1562162374,866131033548393,0,224
1562162434,866131033548393,0,223
1562162494,866131033548393,0,223
1562162554,866131033548393,0,223
1562162614,866131033548393,0,223
1562162674,866131033548393,0,223
1562162734,866131033548393,0,223
1562162794,866131033548393,0,223
1562162854,866131033548393,0,225
1562162914,866131033548393,0,225
1562162974,866131033548393,0,225
1562163034,866131033548393,0,225
1562163094,866131033548393,0,225
1562163154,866131033548393,0,225
1562163214,866131033548393,0,225
1562163274,866131033548393,0,225
1562163334,866131033548393,0,225
1562163394,866131033548393,0,225
1562165735,866131033548393,0,225
1562165795,866131033548393,0,224
1562165855,866131033548393,0,223
1562165915,866131033548393,0,224
1562165975,866131033548393,0,224
1562166035,866131033548393,0,224
1562166095,866131033548393,0,223
1562166155,866131033548393,0,223
1562166215,866131033548393,0,224
1562166275,866131033548393,0,224
1562166335,866131033548393,0,224
1562166395,866131033548393,0,224
1562166455,866131033548393,0,224
1562166515,866131033548393,0,224
1562166575,866131033548393,0,224
1562166635,866131033548393,0,224
1562166695,866131033548393,0,224
1562166755,866131033548393,0,224
1562166815,866131033548393,0,224
1562166875,866131033548393,0,225
1562166935,866131033548393,0,225
1562166995,866131033548393,0,225
1562167055,866131033548393,0,225
1562167115,866131033548393,0,225
1562167175,866131033548393,0,225
1562167235,866131033548393,0,225
1562167295,866131033548393,0,225
1562167355,866131033548393,0,225
1562167415,866131033548393,0,225
1562167475,866131033548393,0,225
1562167535,866131033548393,0,225
1562167595,866131033548393,0,225
1562167655,866131033548393,0,225
1562167715,866131033548393,0,225
1562167775,866131033548393,0,225
1562167835,866131033548393,0,223
1562167895,866131033548393,0,223
1562167961,866131033548393,0,0
1562168021,866131033548393,0,221
1562168081,866131033548393,0,224
1562168141,866131033548393,0,223
1562168201,866131033548393,0,223
1562168261,866131033548393,0,223
1562168321,866131033548393,0,224
1562168381,866131033548393,0,224
1562168441,866131033548393,0,223
1562168501,866131033548393,0,224
1562168561,866131033548393,0,224
1562168617,866131033548393,0,0
1562168803,866131033548393,0,221
1562168863,866131033548393,0,225
1562168923,866131033548393,0,225
1562168983,866131033548393,0,225
1562169043,866131033548393,0,225
1562169103,866131033548393,0,225
1562169163,866131033548393,0,225
1562169223,866131033548393,0,225
1562169283,866131033548393,0,225
1562169343,866131033548393,0,225
1562169403,866131033548393,0,225
1562169463,866131033548393,0,225
1562169523,866131033548393,0,225
1562169583,866131033548393,0,225
1562169643,866131033548393,0,224
1562169703,866131033548393,0,223
1562169763,866131033548393,0,223
1562169823,866131033548393,0,224
1562169883,866131033548393,0,224
1562169943,866131033548393,0,224
1562170003,866131033548393,0,223
1562170174,866131033548393,0,220
1562170399,866131033548393,0,220
1562170459,866131033548393,0,223
1562170519,866131033548393,0,223
1562170695,866131033548393,0,220
1562170755,866131033548393,0,224
1562171089,866131033548393,0,221
1562171149,866131033548393,0,225
1562171209,866131033548393,0,225
1562171269,866131033548393,0,225
1562171329,866131033548393,0,225
1562171389,866131033548393,0,225
1562171449,866131033548393,0,225
1562171509,866131033548393,0,225
1562171569,866131033548393,0,225
1562171629,866131033548393,0,224
1562171689,866131033548393,0,224
1562171749,866131033548393,0,223
1562171809,866131033548393,0,223
1562171869,866131033548393,0,223
1562171929,866131033548393,0,223
1562171989,866131033548393,0,224
1562172049,866131033548393,0,224
1562172109,866131033548393,0,224
1562172169,866131033548393,0,223
1562172229,866131033548393,0,223
1562172289,866131033548393,0,223
1562172349,866131033548393,0,223
1562172409,866131033548393,0,223
1562172469,866131033548393,0,223
1562172529,866131033548393,0,223
1562172589,866131033548393,0,224
1562172649,866131033548393,0,225
1562172709,866131033548393,0,225
1562172769,866131033548393,0,225
1562172829,866131033548393,0,225
1562172889,866131033548393,0,225
1562172949,866131033548393,0,225
1562173009,866131033548393,0,225
1562173069,866131033548393,0,225
1562173129,866131033548393,0,225
1562173189,866131033548393,0,225
1562173249,866131033548393,0,225
1562173309,866131033548393,0,225
1562173369,866131033548393,0,225
1562173429,866131033548393,0,225
1562173489,866131033548393,0,225
1562173549,866131033548393,0,225
1562173609,866131033548393,0,225
1562173669,866131033548393,0,225
1562173729,866131033548393,0,225
1562173789,866131033548393,0,225
1562173849,866131033548393,0,225
1562173909,866131033548393,0,225
1562173969,866131033548393,0,224
1562174029,866131033548393,0,224
1562174089,866131033548393,0,224
1562174150,866131033548393,0,225
1562174210,866131033548393,0,225
1562174270,866131033548393,0,225
1562174330,866131033548393,0,224
1562174390,866131033548393,0,224
1562174450,866131033548393,0,224
1562174510,866131033548393,0,224
1562174570,866131033548393,0,225
1562174630,866131033548393,0,225
1562174691,866131033548393,0,224
1562174751,866131033548393,0,224
1562174811,866131033548393,0,224
1562174871,866131033548393,0,224
1562174931,866131033548393,0,225
1562174991,866131033548393,0,225
1562175051,866131033548393,0,225
1562175111,866131033548393,0,224
1562175171,866131033548393,0,224
1562175231,866131033548393,0,224
1562175291,866131033548393,0,225
1562175351,866131033548393,0,225
1562175411,866131033548393,0,224
1562175471,866131033548393,0,224
1562175531,866131033548393,0,224
1562175591,866131033548393,0,224
1562175651,866131033548393,0,225
1562175711,866131033548393,0,225
1562175771,866131033548393,0,224
1562175831,866131033548393,0,224
1562175891,866131033548393,0,224
1562175951,866131033548393,0,224
1562176011,866131033548393,0,225
1562176071,866131033548393,0,225
1562176131,866131033548393,0,225
1562176191,866131033548393,0,225
1562176251,866131033548393,0,225
1562176311,866131033548393,0,225
1562176371,866131033548393,0,225
1562176431,866131033548393,0,225
1562176631,866131033548393,0,221
1562176691,866131033548393,0,224
1562176751,866131033548393,0,225
1562176811,866131033548393,0,225
1562176871,866131033548393,0,226
1562176931,866131033548393,0,226
1562176991,866131033548393,0,226
1562177051,866131033548393,0,226
1562177111,866131033548393,0,226
1562177171,866131033548393,0,225
1562177231,866131033548393,0,226
1562177291,866131033548393,0,226
1562177351,866131033548393,0,226
1562177411,866131033548393,0,226
1562177471,866131033548393,0,226
1562177531,866131033548393,0,226
1562177591,866131033548393,0,226
1562177651,866131033548393,0,226
1562177711,866131033548393,0,226
1562177771,866131033548393,0,224
1562177831,866131033548393,0,224
1562181910,866131033548393,0,0
1562181970,866131033548393,0,222
1562248916,866131033542636,0,220
1562249441,866131033542636,0,220
1562249501,866131033542636,0,224
1562249561,866131033542636,0,224
1562249621,866131033542636,0,224
1562249681,866131033542636,0,224
1562249741,866131033542636,0,224
1562249801,866131033542636,0,224
1562249861,866131033542636,0,224
1562250106,866131033542636,0,220
1562250166,866131033542636,0,224
1562250226,866131033542636,0,224
1562250286,866131033542636,0,224
1562250346,866131033542636,0,223
1562250406,866131033542636,0,223
1562250466,866131033542636,0,223
1562250526,866131033542636,0,223
1562250586,866131033542636,0,223
1562250646,866131033542636,0,223
1562250706,866131033542636,0,223
1562250766,866131033542636,0,223
1562250826,866131033542636,0,223
1562250886,866131033542636,0,223
1562250946,866131033542636,0,223
1562251006,866131033542636,0,224
1562251066,866131033542636,0,223
1562251126,866131033542636,0,223
1562251186,866131033542636,0,223
1562251246,866131033542636,0,223
1562251306,866131033542636,0,223
1562251366,866131033542636,0,223
1562251426,866131033542636,0,223
1562251486,866131033542636,0,223
1562251546,866131033542636,0,223
1562251606,866131033542636,0,223
1562251666,866131033542636,0,223
1562251726,866131033542636,0,223
1562251786,866131033542636,0,223
1562251846,866131033542636,0,223
1562251906,866131033542636,0,223
1562251966,866131033542636,0,223
1562252026,866131033542636,0,224
1562252086,866131033542636,0,223
1562252146,866131033542636,0,223
1562252206,866131033542636,0,223
1562252266,866131033542636,0,224
1562252326,866131033542636,0,224
1562252386,866131033542636,0,224
1562252446,866131033542636,0,224
1562252506,866131033542636,0,224
1562252566,866131033542636,0,224
1562252626,866131033542636,0,224
1562252686,866131033542636,0,224
1562252746,866131033542636,0,224
1562252806,866131033542636,0,224
1562252866,866131033542636,0,224
1562252926,866131033542636,0,224
1562252987,866131033542636,0,224
1562253047,866131033542636,0,224
1562253107,866131033542636,0,224
1562253167,866131033542636,0,224
1562253227,866131033542636,0,224
1562253287,866131033542636,0,224
1562253347,866131033542636,0,224
1562253407,866131033542636,0,224
1562253467,866131033542636,0,224
1562253527,866131033542636,0,224
1562253587,866131033542636,0,224
1562253647,866131033542636,0,224
1562253708,866131033542636,0,224
1562253768,866131033542636,0,224
1562253828,866131033542636,0,223
1562253888,866131033542636,0,223
1562253948,866131033542636,0,223
1562254008,866131033542636,0,224
1562254068,866131033542636,0,224
1562254128,866131033542636,0,224
1562254188,866131033542636,0,223
1562254248,866131033542636,0,223
1562254308,866131033542636,0,224
1562254368,866131033542636,0,224
1562254428,866131033542636,0,223
1562254488,866131033542636,0,223
1562254548,866131033542636,0,223
1562254608,866131033542636,0,224
1562254668,866131033542636,0,224
1562254728,866131033542636,0,224
1562254788,866131033542636,0,224
1562254848,866131033542636,0,224
1562254908,866131033542636,0,224
1562254968,866131033542636,0,224
1562255028,866131033542636,0,225
1562255088,866131033542636,0,224
1562255148,866131033542636,0,224
1562255208,866131033542636,0,224
1562255268,866131033542636,0,224
1562255328,866131033542636,0,225
1562255388,866131033542636,0,225
1562255448,866131033542636,0,224
1562255508,866131033542636,0,224
1562255568,866131033542636,0,224
1562255628,866131033542636,0,224
1562255688,866131033542636,0,223
1562255748,866131033542636,0,223
1562255808,866131033542636,0,223
1562255868,866131033542636,0,223
1562255928,866131033542636,0,223
1562255988,866131033542636,0,223
1562256048,866131033542636,0,223
1562256108,866131033542636,0,223
1562256168,866131033542636,0,223
1562256228,866131033542636,0,223
1562256288,866131033542636,0,223
1562256348,866131033542636,0,223
1562256408,866131033542636,0,223
1562256468,866131033542636,0,223
1562256528,866131033542636,0,223
1562256588,866131033542636,0,223
1562256648,866131033542636,0,223
1562256708,866131033542636,0,223
1562256768,866131033542636,0,224
1562256828,866131033542636,0,223
1562256888,866131033542636,0,223
1562256948,866131033542636,0,223
1562257008,866131033542636,0,223
1562257068,866131033542636,0,224
1562257128,866131033542636,0,224
1562257188,866131033542636,0,224
1562257248,866131033542636,0,223
1562257309,866131033542636,0,223
1562257369,866131033542636,0,223
1562257429,866131033542636,0,224
1562257489,866131033542636,0,224
1562257549,866131033542636,0,224
1562257609,866131033542636,0,223
1562257669,866131033542636,0,223
1562257729,866131033542636,0,223
1562257789,866131033542636,0,223
1562257849,866131033542636,0,223
1562257909,866131033542636,0,223
1562257969,866131033542636,0,223
1562258029,866131033542636,0,223
1562258089,866131033542636,0,223
1562258149,866131033542636,0,223
1562258209,866131033542636,0,223
1562258269,866131033542636,0,223
1562258329,866131033542636,0,223
1562258389,866131033542636,0,223
1562258449,866131033542636,0,223
1562258509,866131033542636,0,223
1562258569,866131033542636,0,222
1562258629,866131033542636,0,223
1562258689,866131033542636,0,223
1562258749,866131033542636,0,223
1562258809,866131033542636,0,224
1562258869,866131033542636,0,225
1562258929,866131033542636,0,225
1562258989,866131033542636,0,224
1562259049,866131033542636,0,224
1562259109,866131033542636,0,224
1562259169,866131033542636,0,224
1562259229,866131033542636,0,224
1562259289,866131033542636,0,224
1562259349,866131033542636,0,224
1562259409,866131033542636,0,224
1562259469,866131033542636,0,225
1562259529,866131033542636,0,226
1562259589,866131033542636,0,226
1562259649,866131033542636,0,226
1562259709,866131033542636,0,225
1562259769,866131033542636,0,226
1562259829,866131033542636,0,226
1562259889,866131033542636,0,224
1562259949,866131033542636,0,223
1562260009,866131033542636,0,223
1562260069,866131033542636,0,223
1562260129,866131033542636,0,223
1562260189,866131033542636,0,223
1562260249,866131033542636,0,223
1562260309,866131033542636,0,223
